,Confidence,Group,Group1,Domain,Phylum,Class,Order,Genus,Species,Abun,frequency
Otu407,0.879139932,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,,0.000840194925222652,0.272727272727273
Otu192,1,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,,0.00050411695513359,0.272727272727273
Otu157,0.999999994,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.0181482103848093,0.727272727272727
Otu17,0.76965875,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallus,Phallus_hadriani,0.0132750798185179,0.272727272727273
Otu791,0.85750848,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00016803898504453,0.0909090909090909
Otu763,0.999971584,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,,,,0.00117627289531171,0.272727272727273
Otu359,0.946769241,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.000840194925222652,0.0909090909090909
Otu730,0.805646777,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,Selenaspora,Selenaspora_guernisacii,0.000672155940178121,0.272727272727273
Otu401,0.999905643,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycotina_X,Olpidium,Olpidium_brassicae,0.000504116955133591,0.181818181818182
Otu12284,0.999535674,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00033607797008906,0.181818181818182
Otu794,0.99701175,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.00033607797008906,0.181818181818182
Otu89,0.999999999,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Kionochaeta,Kionochaeta_sp.,0.00302470173080155,0.363636363636364
Otu181,0.789261498,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00504116955133591,0.545454545454545
Otu197,0.785675459,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Chaetosphaeria,Chaetosphaeria_ciliata,0.00151235086540077,0.363636363636364
Otu817,0.998641349,Eukaryota,Opisthokonta,Fungi,Entomophthoromycota,Entomophthoromycotina,Entomophthorales,Conidiobolus,Conidiobolus_coronatus,0.00252058477566795,0.636363636363636
Otu781,0.80713098,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,Kurtzmanomyces,Kurtzmanomyces_nectairei,0.00268862376071248,0.181818181818182
Otu1218,0.772295888,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00033607797008906,0.181818181818182
Otu813,0.741966271,Eukaryota,Opisthokonta,Fungi,,,,,,0.00201646782053436,0.363636363636364
Otu1312,0.999643727,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00033607797008906,0.181818181818182
Otu267,0.999978014,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,,,0.00100823391026718,0.363636363636364
Otu404,0.974191071,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Conlarium,Conlarium_duplumascospora,0.00016803898504453,0.0909090909090909
Otu236,0.983883033,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.00302470173080155,0.363636363636364
Otu1589,0.73208092,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Cladosporium,,0.00151235086540077,0.272727272727273
Otu207,0.996227062,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00151235086540077,0.0909090909090909
Otu1081,0.999257073,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.000672155940178122,0.181818181818182
Otu1247,0.85101103,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.000840194925222651,0.181818181818182
Otu1072,0.706109942,Eukaryota,Opisthokonta,Fungi,,,,,,0.000672155940178121,0.272727272727273
Otu1096,0.829562255,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Emericellopsis,Emericellopsis_alkalina,0.0016803898504453,0.0909090909090909
Otu842,0.731610364,Eukaryota,Opisthokonta,Fungi,,,,,,0.00100823391026718,0.454545454545455
Otu376,0.996695822,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,,,,0.00151235086540077,0.363636363636364
Otu11790,0.999638284,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,,0.00117627289531171,0.545454545454545
Otu1004,0.999763465,Eukaryota,Opisthokonta,Fungi,,,,,,0.0016803898504453,0.545454545454545
Otu4954,0.727288765,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mortierella,,0.00016803898504453,0.0909090909090909
Otu684,0.827946201,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Endogone,Endogone_sp.,0.00184842883548983,0.454545454545455
Otu170,0.761194903,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Scutellospora,,0.00420097462611326,0.818181818181818
Otu3353,0.972426366,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Rhyzophidiales_X,Rhyzophidiales_X_sp.,0.00016803898504453,0.0909090909090909
Otu12560,0.997438918,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.000336077970089061,0.0909090909090909
Otu715,0.999538639,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,0.000504116955133591,0.181818181818182
Otu14171,0.995945189,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.000840194925222651,0.272727272727273
Otu379,0.999212665,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.00033607797008906,0.181818181818182
Otu9169,0.999421132,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.000336077970089061,0.0909090909090909
Otu1438,0.999975209,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,,0.00016803898504453,0.0909090909090909
Otu1219,0.981713006,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.000672155940178121,0.0909090909090909
Otu1224,0.716926317,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Triparticalcar,Triparticalcar_sp.,0.00134431188035624,0.363636363636364
Otu908,0.980475986,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mortierella,,0.000672155940178122,0.181818181818182
Otu2275,0.791547179,Eukaryota,Opisthokonta,Fungi,Kickxellomycota,Kickxellomycotina,Harpellales,Mycoemilia,Mycoemilia_scoparia,0.000504116955133591,0.181818181818182
Otu720,0.976569473,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mucoromycotina_XX,Mucoromycotina_XX_sp.,0.00016803898504453,0.0909090909090909
Otu3721,0.905478462,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mucoromycotina_XX,Mucoromycotina_XX_sp.,0.00033607797008906,0.181818181818182
Otu1135,0.998084702,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00050411695513359,0.272727272727273
Otu1654,0.827532649,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Hannaella,,0.00235254579062342,0.272727272727273
Otu1363,0.85176223,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,0.00016803898504453,0.0909090909090909
Otu1059,0.703412835,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00050411695513359,0.272727272727273
Otu337,0.998154224,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,,,0.00285666274575702,0.454545454545455
Otu516,0.995427962,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00016803898504453,0.0909090909090909
Otu722,0.993666936,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.00016803898504453,0.0909090909090909
Otu6,0.972353754,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Geastrum,Geastrum_triplex,0.00352881868593514,0.545454545454545
Otu1699,0.988508333,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,,0.00016803898504453,0.0909090909090909
Otu12228,0.997328152,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Scutellospora,,0.00050411695513359,0.272727272727273
Otu5833,0.945764899,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Acaulospora,,0.00033607797008906,0.181818181818182
Otu1981,0.70319244,Eukaryota,Opisthokonta,Fungi,,,,,,0.00016803898504453,0.0909090909090909
Otu574,0.999694782,Eukaryota,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,,,0.00100823391026718,0.272727272727273
Otu665,0.941252228,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomeromycetes_X,Glomeromycetes_X_sp.,0.0016803898504453,0.181818181818182
Otu1548,0.999979525,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00016803898504453,0.0909090909090909
Otu742,0.999604901,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.000504116955133591,0.0909090909090909
Otu731,0.999967483,Eukaryota,Opisthokonta,Fungi,,,,,,0.000336077970089061,0.0909090909090909
Otu226,0.799825322,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.0038648966560242,0.545454545454545
Otu189,0.721179568,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Auricularia,,0.00991430011762729,0.818181818181818
Otu659,0.790171957,Eukaryota,Opisthokonta,Fungi,,,,,,0.000504116955133591,0.181818181818182
Otu1546,0.870419607,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Rhyzophidiales_X,Rhyzophidiales_X_sp.,0.00016803898504453,0.0909090909090909
Otu5926,0.7759273,Eukaryota,Opisthokonta,Fungi,,,,,,0.00016803898504453,0.0909090909090909
Otu3057,0.999386079,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.00134431188035624,0.272727272727273
Otu1527,0.988134123,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,0.000672155940178121,0.181818181818182
Otu8780,0.946153598,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.00016803898504453,0.0909090909090909
Otu67,0.910937432,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Atractiellomycetes,Atractiellales,Atractiellales_sp.,0.0179801713997647,0.727272727272727
Otu6904,0.857103971,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Beauveria,,0.00033607797008906,0.181818181818182
Otu4941,0.999918286,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.000840194925222651,0.181818181818182
Otu1151,0.996285389,Eukaryota,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,Blastocladiales,Blastocladiales_sp.,0.00016803898504453,0.0909090909090909
Otu298,0.946095659,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00991430011762729,0.818181818181818
Otu11591,0.979992298,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Powellomycetaceae,Powellomycetaceae_sp.,0.000840194925222651,0.363636363636364
Otu2708,0.999943892,Eukaryota,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,Hyaloraphidium,Hyaloraphidium_curvatum,0.00016803898504453,0.0909090909090909
Otu518,0.972632632,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00218450680557889,0.727272727272727
Otu100,0.9966286,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Glomeromycotina_XX,Glomeromycotina_XX_sp.,0.00571332549151403,0.727272727272727
Otu235,0.999538707,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Mortierellaceae,Mortierellaceae_sp.,0.00302470173080155,0.636363636363636
Otu561,0.999821169,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Lobulomyces,Lobulomyces_sp.,0.00151235086540077,0.545454545454545
Otu1405,0.997254189,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,0.00016803898504453,0.0909090909090909
Otu120,0.982520164,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.00352881868593514,0.272727272727273
Otu421,0.938260689,Eukaryota,Opisthokonta,Fungi,,,,,,0.00235254579062342,0.545454545454545
Otu2219,0.967695088,Eukaryota,Opisthokonta,Fungi,,,,,,0.000840194925222651,0.272727272727273
Otu286,0.786218448,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Diversispora,,0.00386489665602419,0.636363636363636
Otu669,0.999893984,Eukaryota,Opisthokonta,Fungi,,,,,,0.00067215594017812,0.363636363636364
Otu3590,0.866055051,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Aspergillus,Aspergillus_sp.,0.00016803898504453,0.0909090909090909
Otu3301,0.996751267,Eukaryota,Opisthokonta,Fungi,Zoopagomycota,Zoopagomycotina,Zoopagomycotina_X,Acaulopage,Acaulopage_tetraceros,0.00016803898504453,0.0909090909090909
Otu1261,0.999928174,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00050411695513359,0.272727272727273
Otu3520,0.971935818,Eukaryota,Opisthokonta,Fungi,,,,,,0.00016803898504453,0.0909090909090909
